Date,open,high,low,close,volume,dividends,stock_splits,pair,returns,high_low_ratio,close_open_ratio,price_position,sma_5,sma_10,close_lag_1,close_lag_2,volatility_5,day_of_week,month,target
2022-09-08 00:00:00+01:00,0.9995701909065247,1.00290846824646,0.9933445453643799,0.9995701909065247,0,0.0,0.0,EURUSD,0.009875823850971521,1.0096280016100272,1.0,0.6509510395373186,0.9941527962684631,0.9969573438167572,0.9897951483726501,0.9952229857444763,0.007674609932550198,3,9,1.0012015104293823
2022-09-09 00:00:00+01:00,1.0012015104293823,1.011224627494812,1.000930905342102,1.0012015104293823,0,0.0,0.0,EURUSD,0.0016320209803157848,1.0102841485838543,1.0,0.026288361320208453,0.9953465223312378,0.9973646640777588,0.9995701909065247,0.9897951483726501,0.006321146300356127,4,9,1.0071406364440918
2022-09-12 00:00:00+01:00,1.0071406364440918,1.0196797847747803,1.0064716339111328,1.0071406364440918,0,0.0,0.0,EURUSD,0.00593199865645655,1.0131232221740027,1.0,0.05065073376775754,0.998586094379425,0.9986919462680817,1.0012015104293823,0.9995701909065247,0.005714304081244008,0,9,1.0129557847976685
2022-09-13 00:00:00+01:00,1.0129557847976685,1.018744945526123,0.9995802044868469,1.0129557847976685,0,0.0,0.0,EURUSD,0.005773918897869379,1.0191727896903628,1.0,0.6979264829829783,1.0021326541900635,0.9998473346233367,1.0071406364440918,1.0012015104293823,0.0058177412232171145,1,9,0.9982032775878906
2022-09-14 00:00:00+01:00,0.9982032775878906,1.0022751092910767,0.9963633418083191,0.9982032775878906,0,0.0,0.0,EURUSD,-0.014563821472942773,1.005933345030567,1.0,0.31123277174515795,1.0038142800331116,0.9994170367717743,1.0129557847976685,1.0071406364440918,0.009563769354341878,2,9,0.9984025359153748
2022-09-15 00:00:00+01:00,0.9984025359153748,1.0017931461334229,0.9957482218742371,0.9984025359153748,0,0.0,0.0,EURUSD,0.00019961698379278303,1.0060707356803589,1.0,0.43909798160071783,1.0035807490348816,0.9988667726516723,0.9982032775878906,1.0129557847976685,0.00841314950618461,3,9,0.9988313317298889
2022-09-16 00:00:00+01:00,0.9988313317298889,1.0035626888275146,0.994579553604126,0.9988313317298889,0,0.0,0.0,EURUSD,0.00042948189641878187,1.0090320932004242,1.0,0.4733067041775041,1.003106713294983,0.9992266178131104,0.9984025359153748,0.9982032775878906,0.008364544677608733,4,9,1.002234935760498
2022-09-19 00:00:00+01:00,1.002234935760498,1.002807855606079,0.9966810345649719,1.002234935760498,0,0.0,0.0,EURUSD,0.0034075863686757746,1.0061472234633033,1.0,0.9064898677899816,1.0021255731582641,1.0003558337688445,0.9988313317298889,0.9984025359153748,0.007949219566166323,0,9,1.0029587745666504
2022-09-20 00:00:00+01:00,1.0029587745666504,1.0050251483917236,0.9957084655761719,1.0029587745666504,0,0.0,0.0,EURUSD,0.0007222246803870735,1.0093568380079612,1.0,0.7782071295135246,1.0001261711120606,1.001129412651062,1.002234935760498,0.9988313317298889,0.007163015999012426,1,9,0.997078537940979
2022-09-21 00:00:00+01:00,0.997078537940979,0.9974067807197571,0.9869135022163391,0.997078537940979,0,0.0,0.0,EURUSD,-0.005862889656867543,1.0106324196394647,1.0,0.9687187585204036,0.9999012231826783,1.0018577516078948,1.0029587745666504,1.002234935760498,0.0034090789030664977,2,9,0.983071506023407
2022-09-22 00:00:00+01:00,0.983071506023407,0.9906188249588013,0.9811038970947266,0.983071506023407,0,0.0,0.0,EURUSD,-0.014048072829345282,1.009698185780579,1.0,0.20679178621095756,0.9968350172042847,1.000207883119583,0.997078537940979,1.0029587745666504,0.007016138215890693,3,9,0.9841550588607788
2022-09-23 00:00:00+01:00,0.9841550588607788,0.9852216839790344,0.9703933596611023,0.9841550588607788,0,0.0,0.0,EURUSD,0.0011022116201444554,1.015280735559764,1.0,0.9280683983310422,0.9938997626304626,0.9985032379627228,0.983071506023407,0.997078537940979,0.007105907653520874,4,9,0.968992292881012
2022-09-26 00:00:00+01:00,0.968992292881012,0.9699885249137878,0.9582307934761047,0.968992292881012,0,0.0,0.0,EURUSD,-0.015406887200598907,1.0122702500459524,1.0,0.9152700469426448,0.9872512340545654,0.9946884036064148,0.9841550588607788,0.983071506023407,0.007849661289680955,0,9,0.9623712301254272
2022-09-27 00:00:00+01:00,0.9623712301254272,0.9670057892799377,0.9594534635543823,0.9623712301254272,0,0.0,0.0,EURUSD,-0.0068329364477182075,1.0078714872710732,1.0,0.3863401390609832,0.9791337251663208,0.9896299481391907,0.968992292881012,0.9841550588607788,0.006708218757254002,1,9,0.9596191644668579
2022-09-28 00:00:00+01:00,0.9596191644668579,0.9686262011528015,0.954016387462616,0.9596191644668579,0,0.0,0.0,EURUSD,-0.0028596715824626973,1.0153140070570936,1.0,0.38349407617742093,0.9716418504714965,0.9857715368270874,0.9623712301254272,0.968992292881012,0.00709422840440055,2,9,0.9708172082901001
2022-09-29 00:00:00+01:00,0.9708172082901001,0.9787322282791138,0.9638276100158691,0.9708172082901001,0,0.0,0.0,EURUSD,0.011669258220226908,1.0154639876554266,1.0,0.46895520239304483,0.9691909909248352,0.9830130040645599,0.9596191644668579,0.9623712301254272,0.009990361994576105,3,9,0.9829555749893188
2022-09-30 00:00:00+01:00,0.9829555749893188,0.9849985241889954,0.9736055731773376,0.9829555749893188,0,0.0,0.0,EURUSD,0.012503246332641771,1.0117018136764329,1.0,0.8206830523903694,0.9689510941505433,0.981425428390503,0.9708172082901001,0.9596191644668579,0.012088939254456378,4,9,0.9792688488960266
2022-10-03 00:00:00+01:00,0.9792688488960266,0.9844263195991516,0.9753623604774475,0.9792688488960266,0,0.0,0.0,EURUSD,-0.0037506538312601645,1.0092929146017766,1.0,0.43099139858484364,0.9710064053535461,0.9791288197040557,0.9829555749893188,0.9708172082901001,0.00919801028400694,0,10,0.9832068681716919
2022-10-04 00:00:00+01:00,0.9832068681716919,0.998013973236084,0.9806710481643677,0.9832068681716919,0,0.0,0.0,EURUSD,0.004021387262654885,1.0176847528069468,1.0,0.14621639641745082,0.9751735329627991,0.9771536290645599,0.9792688488960266,0.9829555749893188,0.007709561754383309,1,10,0.998432457447052
2022-10-05 00:00:00+01:00,0.998432457447052,0.9994204044342041,0.9835453629493713,0.998432457447052,0,0.0,0.0,EURUSD,0.015485641697837949,1.0161406296881195,1.0,0.9377672815472011,0.9829361915588379,0.9772890210151672,0.9832068681716919,0.9792688488960266,0.00780518622781537,2,10,0.9910998940467834
2022-10-06 00:00:00+01:00,0.9910998940467834,0.9926347136497498,0.9789333343505859,0.9910998940467834,0,0.0,0.0,EURUSD,-0.0073440755512070854,1.013996233265724,1.0,0.8879806500167485,0.9869927287101745,0.9780918598175049,0.998432457447052,0.9832068681716919,0.009909826699800527,3,10,0.9789045453071594
2022-10-07 00:00:00+01:00,0.9789045453071594,0.9816046953201294,0.9731696844100952,0.9789045453071594,0,0.0,0.0,EURUSD,-0.012304863326973892,1.0086675643982346,1.0,0.6798877865400379,0.9861825227737426,0.9775668084621429,0.9910998940467834,0.998432457447052,0.010866907968247293,4,10,0.9735012650489807
2022-10-10 00:00:00+01:00,0.9735012650489807,0.9752291440963745,0.96825110912323,0.9735012650489807,0,0.0,0.0,EURUSD,-0.005519721288538171,1.0072068442859448,1.0,0.7523831488314883,0.9850290060043335,0.9780177056789399,0.9789045453071594,0.9910998940467834,0.011015651036451309,0,10,0.9710057377815247
2022-10-11 00:00:00+01:00,0.9710057377815247,0.975809633731842,0.9673987030982971,0.9710057377815247,0,0.0,0.0,EURUSD,-0.0025634555979036078,1.0086943786534002,1.0,0.42885084188446054,0.9825887799263,0.9788811564445495,0.9735012650489807,0.9789045453071594,0.010632422210896256,1,10,0.9700167775154114
